Match_ID,Player,Team,Runs,Balls,Strike_Rate,Wickets,Venue
M02819,KL Rahul,LSG,53,37,143.24,0,Wankhede
M02820,Jasprit Bumrah,MI,19,50,38.0,3,Chepauk
M02821,Ruturaj Gaikwad,CSK,72,28,257.14,3,Chinnaswamy
M02822,Ravindra Jadeja,CSK,51,19,268.42,2,Wankhede
M02823,Surya Kumar Yadav,MI,58,24,241.67,3,Eden Gardens
M02824,Rohit Sharma,MI,50,19,263.16,1,Chepauk
M02825,Virat Kohli,RCB,21,32,65.62,1,Chinnaswamy
M02826,Jasprit Bumrah,MI,2,14,14.29,3,Eden Gardens
M02827,Virat Kohli,RCB,41,36,113.89,1,Chinnaswamy
M02828,Jasprit Bumrah,MI,30,40,75.0,2,Wankhede
M02829,Virat Kohli,RCB,27,22,122.73,0,Eden Gardens
M02830,KL Rahul,LSG,68,47,144.68,3,Eden Gardens
M02831,Shubman Gill,GT,18,7,257.14,0,Chinnaswamy
M02832,Virat Kohli,RCB,0,28,0.0,1,Chepauk
M02833,Jasprit Bumrah,MI,60,10,600.0,0,Eden Gardens
M02834,Virat Kohli,RCB,68,38,178.95,1,Eden Gardens
M02835,Virat Kohli,RCB,56,36,155.56,1,Chinnaswamy
M02836,Ravindra Jadeja,CSK,4,18,22.22,1,Wankhede
M02837,Jasprit Bumrah,MI,54,18,300.0,0,Chepauk
M02838,Jasprit Bumrah,MI,20,20,100.0,0,Wankhede
M02839,Surya Kumar Yadav,MI,22,37,59.46,1,Chepauk
M02840,Jasprit Bumrah,MI,49,38,128.95,0,Wankhede
M02841,Ruturaj Gaikwad,CSK,31,6,516.67,3,Eden Gardens
M02842,Ruturaj Gaikwad,CSK,7,20,35.0,1,Chepauk
M02843,Surya Kumar Yadav,MI,26,29,89.66,1,Eden Gardens
M02844,Shubman Gill,GT,54,26,207.69,1,Chepauk
M02845,Ruturaj Gaikwad,CSK,40,32,125.0,0,Wankhede
M02846,Virat Kohli,RCB,22,20,110.0,0,Chepauk
M02847,Ruturaj Gaikwad,CSK,40,31,129.03,3,Chinnaswamy
M02848,Surya Kumar Yadav,MI,0,24,0.0,1,Wankhede
M02849,KL Rahul,LSG,42,1,4200.0,1,Eden Gardens
M02850,Jasprit Bumrah,MI,45,28,160.71,0,Chinnaswamy
M02851,Surya Kumar Yadav,MI,50,25,200.0,1,Chepauk
M02852,Virat Kohli,RCB,29,13,223.08,1,Eden Gardens
M02853,Ruturaj Gaikwad,CSK,6,22,27.27,0,Eden Gardens
M02854,Jasprit Bumrah,MI,19,28,67.86,0,Chinnaswamy
M02855,Ravindra Jadeja,CSK,55,20,275.0,0,Chepauk
M02856,KL Rahul,LSG,95,15,633.33,1,Eden Gardens
M02857,KL Rahul,LSG,12,25,48.0,1,Chepauk
M02858,Ravindra Jadeja,CSK,15,34,44.12,1,Wankhede
M02859,Virat Kohli,RCB,87,23,378.26,2,Chepauk
M02860,Surya Kumar Yadav,MI,58,21,276.19,1,Chepauk
M02861,Rohit Sharma,MI,18,38,47.37,0,Wankhede
M02862,Ruturaj Gaikwad,CSK,53,18,294.44,0,Eden Gardens
M02863,Ruturaj Gaikwad,CSK,59,19,310.53,2,Chepauk
M02864,Surya Kumar Yadav,MI,39,22,177.27,0,Wankhede
M02865,KL Rahul,LSG,0,30,0.0,0,Chinnaswamy
M02866,Ruturaj Gaikwad,CSK,51,32,159.38,0,Wankhede
M02867,KL Rahul,LSG,56,23,243.48,0,Chepauk
M02868,KL Rahul,LSG,75,9,833.33,0,Eden Gardens
M02869,Virat Kohli,RCB,50,38,131.58,0,Wankhede
M02870,Surya Kumar Yadav,MI,23,45,51.11,1,Chepauk
M02871,Ruturaj Gaikwad,CSK,33,16,206.25,3,Chepauk
M02872,Ruturaj Gaikwad,CSK,27,38,71.05,2,Wankhede
M02873,Ravindra Jadeja,CSK,46,26,176.92,3,Chinnaswamy
M02874,Ruturaj Gaikwad,CSK,51,17,300.0,3,Chinnaswamy
M02875,Rohit Sharma,MI,25,22,113.64,1,Chepauk
M02876,Ruturaj Gaikwad,CSK,40,26,153.85,1,Chepauk
M02877,Jasprit Bumrah,MI,17,27,62.96,1,Wankhede
M02878,KL Rahul,LSG,3,20,15.0,1,Wankhede
M02879,Ruturaj Gaikwad,CSK,0,22,0.0,2,Chinnaswamy
M02880,Ruturaj Gaikwad,CSK,35,14,250.0,1,Wankhede
M02881,Shubman Gill,GT,40,25,160.0,0,Wankhede
M02882,KL Rahul,LSG,0,13,0.0,3,Wankhede
M02883,Surya Kumar Yadav,MI,32,13,246.15,1,Wankhede
M02884,Shubman Gill,GT,0,28,0.0,0,Wankhede
M02885,Rohit Sharma,MI,61,26,234.62,3,Eden Gardens
M02886,Ravindra Jadeja,CSK,66,10,660.0,1,Eden Gardens
M02887,Ravindra Jadeja,CSK,31,19,163.16,2,Wankhede
M02888,Virat Kohli,RCB,9,35,25.71,0,Chinnaswamy
M02889,Jasprit Bumrah,MI,37,9,411.11,1,Chepauk
M02890,Jasprit Bumrah,MI,101,46,219.57,1,Chepauk
M02891,Ruturaj Gaikwad,CSK,19,11,172.73,0,Chepauk
M02892,Jasprit Bumrah,MI,22,26,84.62,2,Chepauk
M02893,Ruturaj Gaikwad,CSK,56,39,143.59,0,Eden Gardens
M02894,Surya Kumar Yadav,MI,41,22,186.36,1,Wankhede
M02895,Ruturaj Gaikwad,CSK,26,25,104.0,2,Chinnaswamy
M02896,Virat Kohli,RCB,43,36,119.44,0,Wankhede
M02897,Rohit Sharma,MI,0,20,0.0,1,Eden Gardens
M02898,Ruturaj Gaikwad,CSK,63,31,203.23,0,Chepauk
M02899,Jasprit Bumrah,MI,0,19,0.0,1,Chinnaswamy
M02900,KL Rahul,LSG,30,38,78.95,1,Wankhede
M02901,Surya Kumar Yadav,MI,0,21,0.0,0,Chinnaswamy
M02902,Rohit Sharma,MI,53,37,143.24,1,Chinnaswamy
M02903,Rohit Sharma,MI,12,41,29.27,3,Wankhede
M02904,Ravindra Jadeja,CSK,34,24,141.67,3,Chinnaswamy
M02905,Surya Kumar Yadav,MI,8,12,66.67,0,Wankhede
M02906,Ravindra Jadeja,CSK,22,10,220.0,0,Eden Gardens
M02907,Ravindra Jadeja,CSK,47,28,167.86,1,Eden Gardens
M02908,Rohit Sharma,MI,35,25,140.0,1,Wankhede
M02909,Ruturaj Gaikwad,CSK,1,12,8.33,0,Wankhede
M02910,Ravindra Jadeja,CSK,11,17,64.71,0,Eden Gardens
M02911,Shubman Gill,GT,19,49,38.78,0,Chepauk
M02912,Ruturaj Gaikwad,CSK,40,22,181.82,1,Wankhede
M02913,KL Rahul,LSG,37,37,100.0,1,Wankhede
M02914,Shubman Gill,GT,25,11,227.27,1,Chepauk
M02915,Surya Kumar Yadav,MI,6,22,27.27,1,Chepauk
M02916,KL Rahul,LSG,38,18,211.11,1,Chinnaswamy
M02917,Jasprit Bumrah,MI,12,1,1200.0,3,Chinnaswamy
M02918,Surya Kumar Yadav,MI,32,2,1600.0,0,Chinnaswamy
M02919,Ravindra Jadeja,CSK,42,15,280.0,1,Wankhede
M02920,Virat Kohli,RCB,15,11,136.36,1,Chepauk
M02921,Shubman Gill,GT,41,33,124.24,1,Wankhede
M02922,Shubman Gill,GT,10,13,76.92,1,Eden Gardens
M02923,KL Rahul,LSG,32,28,114.29,0,Chinnaswamy
M02924,Ravindra Jadeja,CSK,42,24,175.0,2,Chepauk
M02925,Ruturaj Gaikwad,CSK,41,6,683.33,0,Chepauk
M02926,Rohit Sharma,MI,23,29,79.31,0,Chepauk
M02927,Jasprit Bumrah,MI,2,23,8.7,3,Chepauk
M02928,Jasprit Bumrah,MI,52,31,167.74,0,Chinnaswamy
M02929,Shubman Gill,GT,26,17,152.94,2,Chinnaswamy
M02930,Ruturaj Gaikwad,CSK,68,11,618.18,0,Chepauk
M02931,Virat Kohli,RCB,45,21,214.29,1,Wankhede
M02932,Virat Kohli,RCB,60,8,750.0,0,Chinnaswamy
M02933,Shubman Gill,GT,24,19,126.32,0,Wankhede
M02934,KL Rahul,LSG,11,19,57.89,1,Chepauk
M02935,Jasprit Bumrah,MI,46,17,270.59,1,Chepauk
M02936,Surya Kumar Yadav,MI,68,18,377.78,2,Eden Gardens
M02937,KL Rahul,LSG,18,24,75.0,1,Chepauk
M02938,Shubman Gill,GT,5,28,17.86,0,Wankhede
M02939,Shubman Gill,GT,107,31,345.16,1,Chepauk
M02940,Rohit Sharma,MI,45,30,150.0,1,Chepauk
M02941,Jasprit Bumrah,MI,68,11,618.18,0,Chinnaswamy
M02942,Surya Kumar Yadav,MI,32,7,457.14,0,Eden Gardens
M02943,Jasprit Bumrah,MI,25,13,192.31,1,Chinnaswamy
M02944,Ravindra Jadeja,CSK,32,43,74.42,2,Wankhede
M02945,Surya Kumar Yadav,MI,18,29,62.07,1,Chepauk
M02946,Rohit Sharma,MI,75,27,277.78,3,Chinnaswamy
M02947,Surya Kumar Yadav,MI,0,24,0.0,1,Chinnaswamy
M02948,Jasprit Bumrah,MI,21,17,123.53,0,Eden Gardens
M02949,Ruturaj Gaikwad,CSK,66,41,160.98,3,Eden Gardens
M02950,Surya Kumar Yadav,MI,38,44,86.36,2,Eden Gardens
M02951,KL Rahul,LSG,14,33,42.42,2,Eden Gardens
M02952,KL Rahul,LSG,77,11,700.0,2,Eden Gardens
M02953,Virat Kohli,RCB,45,30,150.0,0,Eden Gardens
M02954,Virat Kohli,RCB,44,7,628.57,0,Wankhede
M02955,Ruturaj Gaikwad,CSK,36,32,112.5,0,Chinnaswamy
M02956,Ravindra Jadeja,CSK,60,24,250.0,2,Wankhede
M02957,Surya Kumar Yadav,MI,37,42,88.1,1,Chinnaswamy
M02958,Surya Kumar Yadav,MI,67,24,279.17,0,Eden Gardens
M02959,Ravindra Jadeja,CSK,36,24,150.0,2,Chepauk
M02960,KL Rahul,LSG,0,28,0.0,0,Chepauk
M02961,Jasprit Bumrah,MI,31,16,193.75,3,Chepauk
M02962,Shubman Gill,GT,61,24,254.17,0,Eden Gardens
M02963,KL Rahul,LSG,15,23,65.22,0,Wankhede
M02964,Rohit Sharma,MI,71,26,273.08,1,Wankhede
M02965,Virat Kohli,RCB,49,38,128.95,0,Wankhede
M02966,Ruturaj Gaikwad,CSK,1,18,5.56,0,Chepauk
M02967,Surya Kumar Yadav,MI,0,6,0.0,0,Eden Gardens
M02968,Rohit Sharma,MI,101,27,374.07,3,Chinnaswamy
M02969,KL Rahul,LSG,30,7,428.57,0,Chinnaswamy
M02970,Ravindra Jadeja,CSK,50,31,161.29,0,Wankhede
M02971,KL Rahul,LSG,46,1,4600.0,0,Chinnaswamy
M02972,Ravindra Jadeja,CSK,66,22,300.0,0,Chinnaswamy
M02973,KL Rahul,LSG,13,22,59.09,2,Chepauk
M02974,Surya Kumar Yadav,MI,10,26,38.46,0,Wankhede
M02975,KL Rahul,LSG,78,17,458.82,0,Chepauk
M02976,Virat Kohli,RCB,37,25,148.0,0,Chepauk
M02977,Shubman Gill,GT,26,29,89.66,0,Wankhede
M02978,Ravindra Jadeja,CSK,59,28,210.71,0,Chinnaswamy
M02979,Shubman Gill,GT,31,27,114.81,0,Wankhede
M02980,Surya Kumar Yadav,MI,21,36,58.33,1,Wankhede
M02981,Surya Kumar Yadav,MI,46,17,270.59,0,Eden Gardens
M02982,KL Rahul,LSG,0,32,0.0,0,Chinnaswamy
M02983,Ruturaj Gaikwad,CSK,28,40,70.0,0,Chepauk
M02984,Ruturaj Gaikwad,CSK,60,24,250.0,0,Eden Gardens
M02985,Ravindra Jadeja,CSK,25,36,69.44,1,Wankhede
M02986,KL Rahul,LSG,40,19,210.53,0,Chepauk
M02987,KL Rahul,LSG,55,38,144.74,0,Chinnaswamy
M02988,Ravindra Jadeja,CSK,0,20,0.0,3,Chepauk
M02989,Surya Kumar Yadav,MI,45,27,166.67,2,Chinnaswamy
M02990,Ruturaj Gaikwad,CSK,71,25,284.0,3,Chinnaswamy
M02991,Surya Kumar Yadav,MI,45,22,204.55,3,Wankhede
M02992,Rohit Sharma,MI,39,18,216.67,1,Chinnaswamy
M02993,Rohit Sharma,MI,30,43,69.77,0,Chinnaswamy
M02994,KL Rahul,LSG,37,11,336.36,0,Eden Gardens
M02995,Ruturaj Gaikwad,CSK,33,33,100.0,0,Wankhede
M02996,KL Rahul,LSG,37,23,160.87,0,Eden Gardens
M02997,KL Rahul,LSG,27,13,207.69,2,Chinnaswamy
M02998,Shubman Gill,GT,54,10,540.0,2,Wankhede
M02999,Rohit Sharma,MI,13,36,36.11,0,Chepauk
M03000,Virat Kohli,RCB,54,36,150.0,2,Eden Gardens
M03001,KL Rahul,LSG,3,23,13.04,0,Chinnaswamy
M03002,Jasprit Bumrah,MI,25,42,59.52,2,Chinnaswamy
M03003,KL Rahul,LSG,43,27,159.26,3,Eden Gardens
M03004,Ruturaj Gaikwad,CSK,84,29,289.66,0,Chepauk
M03005,KL Rahul,LSG,24,18,133.33,1,Chepauk
M03006,Shubman Gill,GT,64,1,6400.0,2,Wankhede
M03007,Rohit Sharma,MI,21,10,210.0,0,Chepauk
M03008,Surya Kumar Yadav,MI,51,34,150.0,1,Eden Gardens
M03009,Ravindra Jadeja,CSK,24,27,88.89,0,Wankhede
M03010,Rohit Sharma,MI,0,35,0.0,3,Chinnaswamy
M03011,Virat Kohli,RCB,41,28,146.43,0,Wankhede
M03012,Surya Kumar Yadav,MI,22,28,78.57,1,Chepauk
M03013,Shubman Gill,GT,0,11,0.0,1,Eden Gardens
M03014,Shubman Gill,GT,62,19,326.32,1,Eden Gardens
M03015,Surya Kumar Yadav,MI,33,30,110.0,1,Chinnaswamy
M03016,Virat Kohli,RCB,21,33,63.64,2,Chinnaswamy
M03017,KL Rahul,LSG,16,23,69.57,0,Chepauk
M03018,Ruturaj Gaikwad,CSK,16,25,64.0,2,Eden Gardens
M03019,Shubman Gill,GT,44,40,110.0,0,Chepauk
M03020,Rohit Sharma,MI,0,27,0.0,3,Eden Gardens
M03021,Ruturaj Gaikwad,CSK,54,21,257.14,1,Wankhede
M03022,Surya Kumar Yadav,MI,8,35,22.86,1,Wankhede
M03023,Surya Kumar Yadav,MI,16,14,114.29,0,Wankhede
M03024,Ruturaj Gaikwad,CSK,0,42,0.0,1,Chinnaswamy
M03025,Surya Kumar Yadav,MI,32,17,188.24,1,Eden Gardens
M03026,Rohit Sharma,MI,43,1,4300.0,2,Wankhede
M03027,Ruturaj Gaikwad,CSK,14,21,66.67,3,Wankhede
M03028,Jasprit Bumrah,MI,0,10,0.0,1,Chepauk
M03029,Virat Kohli,RCB,40,35,114.29,0,Chinnaswamy
M03030,Virat Kohli,RCB,59,39,151.28,0,Chepauk
M03031,Rohit Sharma,MI,14,25,56.0,1,Chinnaswamy
M03032,KL Rahul,LSG,23,17,135.29,0,Chepauk
M03033,Ruturaj Gaikwad,CSK,14,45,31.11,2,Chinnaswamy
M03034,Shubman Gill,GT,0,30,0.0,1,Wankhede
M03035,Virat Kohli,RCB,50,24,208.33,0,Chepauk
M03036,KL Rahul,LSG,32,8,400.0,2,Wankhede
M03037,Surya Kumar Yadav,MI,60,14,428.57,0,Chepauk
M03038,Jasprit Bumrah,MI,1,22,4.55,0,Chinnaswamy
M03039,Surya Kumar Yadav,MI,53,27,196.3,1,Chinnaswamy
M03040,Rohit Sharma,MI,0,23,0.0,3,Wankhede
M03041,Rohit Sharma,MI,22,23,95.65,1,Eden Gardens
M03042,Virat Kohli,RCB,46,24,191.67,1,Chepauk
M03043,Surya Kumar Yadav,MI,35,39,89.74,3,Eden Gardens
M03044,Virat Kohli,RCB,29,26,111.54,3,Chinnaswamy
M03045,Jasprit Bumrah,MI,2,27,7.41,3,Chinnaswamy
M03046,KL Rahul,LSG,61,42,145.24,1,Chinnaswamy
M03047,Virat Kohli,RCB,0,9,0.0,1,Wankhede
M03048,Ruturaj Gaikwad,CSK,49,22,222.73,0,Chinnaswamy
M03049,Virat Kohli,RCB,34,13,261.54,3,Eden Gardens
M03050,Shubman Gill,GT,50,34,147.06,1,Chepauk
M03051,Virat Kohli,RCB,12,36,33.33,0,Chinnaswamy
M03052,Ruturaj Gaikwad,CSK,61,31,196.77,3,Chepauk
M03053,KL Rahul,LSG,21,39,53.85,1,Chepauk
M03054,Ravindra Jadeja,CSK,34,23,147.83,3,Chinnaswamy
M03055,Jasprit Bumrah,MI,37,10,370.0,0,Chepauk
M03056,Jasprit Bumrah,MI,32,28,114.29,0,Eden Gardens
M03057,Jasprit Bumrah,MI,22,32,68.75,0,Chepauk
M03058,KL Rahul,LSG,45,43,104.65,1,Wankhede
M03059,Jasprit Bumrah,MI,21,10,210.0,0,Wankhede
M03060,Surya Kumar Yadav,MI,33,40,82.5,2,Chepauk
M03061,Rohit Sharma,MI,10,31,32.26,0,Chepauk
M03062,KL Rahul,LSG,21,25,84.0,3,Chinnaswamy
M03063,Jasprit Bumrah,MI,20,32,62.5,0,Chepauk
M03064,Ruturaj Gaikwad,CSK,40,28,142.86,0,Eden Gardens
M03065,Jasprit Bumrah,MI,0,22,0.0,0,Wankhede
M03066,Ruturaj Gaikwad,CSK,15,33,45.45,0,Wankhede
M03067,Surya Kumar Yadav,MI,47,27,174.07,2,Chepauk
M03068,Jasprit Bumrah,MI,31,34,91.18,3,Eden Gardens
M03069,Rohit Sharma,MI,17,26,65.38,0,Chinnaswamy
M03070,Jasprit Bumrah,MI,47,30,156.67,1,Chinnaswamy
M03071,Shubman Gill,GT,21,23,91.3,1,Eden Gardens
M03072,Jasprit Bumrah,MI,0,32,0.0,2,Chinnaswamy
M03073,Ruturaj Gaikwad,CSK,24,10,240.0,3,Chinnaswamy
M03074,Ruturaj Gaikwad,CSK,25,49,51.02,2,Chinnaswamy
M03075,Ravindra Jadeja,CSK,52,20,260.0,1,Chinnaswamy
M03076,Ravindra Jadeja,CSK,23,22,104.55,3,Wankhede
M03077,Ravindra Jadeja,CSK,64,24,266.67,0,Eden Gardens
M03078,Jasprit Bumrah,MI,0,25,0.0,2,Chinnaswamy
M03079,Ruturaj Gaikwad,CSK,39,36,108.33,0,Chepauk
M03080,Shubman Gill,GT,14,42,33.33,0,Chinnaswamy
M03081,Rohit Sharma,MI,48,16,300.0,1,Chinnaswamy
M03082,Shubman Gill,GT,0,25,0.0,2,Chinnaswamy
M03083,Surya Kumar Yadav,MI,51,20,255.0,0,Chepauk
M03084,Ravindra Jadeja,CSK,44,44,100.0,1,Chinnaswamy
M03085,Jasprit Bumrah,MI,73,30,243.33,0,Eden Gardens
M03086,Rohit Sharma,MI,84,23,365.22,1,Eden Gardens
M03087,Jasprit Bumrah,MI,40,24,166.67,0,Chinnaswamy
M03088,Rohit Sharma,MI,21,21,100.0,2,Eden Gardens
M03089,KL Rahul,LSG,4,20,20.0,1,Chinnaswamy
M03090,Rohit Sharma,MI,0,29,0.0,1,Eden Gardens
M03091,Ravindra Jadeja,CSK,12,17,70.59,3,Chepauk
M03092,Ruturaj Gaikwad,CSK,41,37,110.81,2,Wankhede
M03093,Rohit Sharma,MI,55,35,157.14,0,Chepauk
M03094,KL Rahul,LSG,32,2,1600.0,0,Wankhede
M03095,Rohit Sharma,MI,68,26,261.54,1,Wankhede
M03096,KL Rahul,LSG,60,36,166.67,0,Eden Gardens
M03097,Jasprit Bumrah,MI,13,32,40.62,0,Chepauk
M03098,Ravindra Jadeja,CSK,83,28,296.43,0,Chepauk
M03099,Rohit Sharma,MI,20,2,1000.0,0,Eden Gardens
M03100,Ruturaj Gaikwad,CSK,42,27,155.56,1,Chepauk
M03101,Shubman Gill,GT,46,11,418.18,3,Chepauk
M03102,Jasprit Bumrah,MI,21,33,63.64,3,Chepauk
M03103,Rohit Sharma,MI,117,15,780.0,3,Wankhede
M03104,Rohit Sharma,MI,8,28,28.57,2,Chepauk
M03105,Shubman Gill,GT,26,21,123.81,1,Chinnaswamy
M03106,Ruturaj Gaikwad,CSK,46,20,230.0,0,Chinnaswamy
M03107,Ruturaj Gaikwad,CSK,40,35,114.29,0,Wankhede
M03108,Shubman Gill,GT,54,27,200.0,0,Wankhede
M03109,Jasprit Bumrah,MI,0,29,0.0,0,Eden Gardens
M03110,Shubman Gill,GT,0,21,0.0,3,Chinnaswamy
M03111,Virat Kohli,RCB,47,10,470.0,1,Wankhede
M03112,Shubman Gill,GT,16,29,55.17,3,Wankhede
M03113,Virat Kohli,RCB,46,23,200.0,0,Eden Gardens
M03114,Ravindra Jadeja,CSK,30,52,57.69,3,Eden Gardens
M03115,Jasprit Bumrah,MI,23,25,92.0,1,Chinnaswamy
M03116,Shubman Gill,GT,52,18,288.89,0,Eden Gardens
M03117,Rohit Sharma,MI,49,26,188.46,2,Eden Gardens
M03118,Ravindra Jadeja,CSK,32,25,128.0,1,Chinnaswamy
M03119,KL Rahul,LSG,55,22,250.0,1,Chinnaswamy
M03120,KL Rahul,LSG,0,23,0.0,1,Chinnaswamy
M03121,Jasprit Bumrah,MI,37,26,142.31,0,Wankhede
M03122,Jasprit Bumrah,MI,51,1,5100.0,1,Eden Gardens
M03123,KL Rahul,LSG,0,35,0.0,1,Chinnaswamy
M03124,Ruturaj Gaikwad,CSK,15,15,100.0,3,Eden Gardens
M03125,KL Rahul,LSG,6,21,28.57,1,Chepauk
M03126,Surya Kumar Yadav,MI,0,30,0.0,1,Wankhede
M03127,Ravindra Jadeja,CSK,48,11,436.36,1,Wankhede
M03128,Jasprit Bumrah,MI,0,35,0.0,3,Wankhede
M03129,Virat Kohli,RCB,16,33,48.48,0,Chepauk
M03130,Shubman Gill,GT,37,38,97.37,0,Chinnaswamy
M03131,Rohit Sharma,MI,57,29,196.55,0,Chinnaswamy
M03132,Virat Kohli,RCB,21,8,262.5,0,Wankhede
M03133,Shubman Gill,GT,28,10,280.0,0,Wankhede
M03134,Shubman Gill,GT,51,17,300.0,3,Chepauk
M03135,Surya Kumar Yadav,MI,13,13,100.0,3,Chepauk
M03136,Ravindra Jadeja,CSK,82,38,215.79,2,Chinnaswamy
M03137,Shubman Gill,GT,0,22,0.0,0,Eden Gardens
M03138,Virat Kohli,RCB,60,25,240.0,1,Chinnaswamy
M03139,KL Rahul,LSG,56,34,164.71,3,Chepauk
M03140,Virat Kohli,RCB,35,19,184.21,0,Chinnaswamy
M03141,Ruturaj Gaikwad,CSK,26,12,216.67,1,Eden Gardens
M03142,Ravindra Jadeja,CSK,94,20,470.0,3,Eden Gardens
M03143,Ravindra Jadeja,CSK,42,29,144.83,0,Chepauk
M03144,Ruturaj Gaikwad,CSK,66,17,388.24,0,Chinnaswamy
M03145,Virat Kohli,RCB,15,34,44.12,1,Chinnaswamy
M03146,Ruturaj Gaikwad,CSK,0,28,0.0,3,Wankhede
M03147,Shubman Gill,GT,68,25,272.0,0,Chepauk
M03148,Shubman Gill,GT,61,40,152.5,1,Chinnaswamy
M03149,Rohit Sharma,MI,30,16,187.5,3,Chinnaswamy
M03150,KL Rahul,LSG,7,29,24.14,1,Wankhede
M03151,Jasprit Bumrah,MI,48,9,533.33,3,Chinnaswamy
M03152,Ravindra Jadeja,CSK,32,26,123.08,1,Chepauk
M03153,Surya Kumar Yadav,MI,82,22,372.73,0,Eden Gardens
M03154,Virat Kohli,RCB,45,14,321.43,0,Chinnaswamy
M03155,Ruturaj Gaikwad,CSK,40,24,166.67,1,Wankhede
M03156,Rohit Sharma,MI,46,1,4600.0,3,Chinnaswamy
M03157,Ruturaj Gaikwad,CSK,13,12,108.33,3,Chinnaswamy
M03158,Ravindra Jadeja,CSK,83,13,638.46,0,Eden Gardens
M03159,Ruturaj Gaikwad,CSK,20,22,90.91,0,Chepauk
M03160,Jasprit Bumrah,MI,26,42,61.9,1,Eden Gardens
M03161,Ravindra Jadeja,CSK,58,39,148.72,0,Chinnaswamy
M03162,KL Rahul,LSG,63,25,252.0,3,Chinnaswamy
M03163,Ruturaj Gaikwad,CSK,65,34,191.18,1,Eden Gardens
M03164,Virat Kohli,RCB,37,27,137.04,1,Wankhede
M03165,KL Rahul,LSG,0,27,0.0,1,Wankhede
M03166,Rohit Sharma,MI,59,28,210.71,2,Chepauk
M03167,Virat Kohli,RCB,0,21,0.0,2,Chinnaswamy
M03168,Rohit Sharma,MI,19,12,158.33,1,Chinnaswamy
M03169,Surya Kumar Yadav,MI,7,39,17.95,0,Eden Gardens
M03170,KL Rahul,LSG,7,15,46.67,3,Chinnaswamy
M03171,Ruturaj Gaikwad,CSK,18,28,64.29,2,Wankhede
M03172,KL Rahul,LSG,66,21,314.29,3,Wankhede
M03173,Jasprit Bumrah,MI,76,18,422.22,3,Wankhede
M03174,Rohit Sharma,MI,40,26,153.85,1,Chepauk
M03175,KL Rahul,LSG,36,20,180.0,0,Eden Gardens
M03176,KL Rahul,LSG,85,27,314.81,1,Wankhede
M03177,Shubman Gill,GT,40,30,133.33,0,Eden Gardens
M03178,Shubman Gill,GT,63,22,286.36,0,Chepauk
M03179,KL Rahul,LSG,77,20,385.0,0,Eden Gardens
M03180,Surya Kumar Yadav,MI,0,26,0.0,1,Chinnaswamy
M03181,Virat Kohli,RCB,52,28,185.71,3,Eden Gardens
M03182,Jasprit Bumrah,MI,41,27,151.85,2,Eden Gardens
M03183,Jasprit Bumrah,MI,17,45,37.78,3,Chinnaswamy
M03184,Surya Kumar Yadav,MI,65,30,216.67,1,Chinnaswamy
M03185,Rohit Sharma,MI,27,31,87.1,1,Chinnaswamy
M03186,Ruturaj Gaikwad,CSK,30,14,214.29,1,Eden Gardens
M03187,Rohit Sharma,MI,67,24,279.17,3,Wankhede
M03188,Shubman Gill,GT,57,46,123.91,0,Eden Gardens
M03189,Shubman Gill,GT,37,13,284.62,3,Eden Gardens
M03190,Virat Kohli,RCB,33,31,106.45,2,Chepauk
M03191,Surya Kumar Yadav,MI,25,20,125.0,0,Chinnaswamy
M03192,Surya Kumar Yadav,MI,6,18,33.33,3,Wankhede
M03193,Jasprit Bumrah,MI,32,18,177.78,0,Wankhede
M03194,Rohit Sharma,MI,52,33,157.58,1,Chinnaswamy
M03195,Rohit Sharma,MI,59,27,218.52,2,Chinnaswamy
M03196,Shubman Gill,GT,109,14,778.57,0,Chepauk
M03197,Surya Kumar Yadav,MI,23,33,69.7,2,Chepauk
M03198,Virat Kohli,RCB,8,40,20.0,0,Eden Gardens
M03199,Shubman Gill,GT,25,33,75.76,0,Wankhede
M03200,KL Rahul,LSG,36,13,276.92,0,Chinnaswamy
M03201,Jasprit Bumrah,MI,31,16,193.75,3,Eden Gardens
M03202,Virat Kohli,RCB,29,32,90.62,1,Chinnaswamy
M03203,Ruturaj Gaikwad,CSK,41,26,157.69,1,Chinnaswamy
M03204,Ruturaj Gaikwad,CSK,6,20,30.0,1,Wankhede
M03205,Jasprit Bumrah,MI,71,23,308.7,1,Chepauk
M03206,Ravindra Jadeja,CSK,19,27,70.37,0,Chepauk
M03207,Jasprit Bumrah,MI,98,21,466.67,1,Wankhede
M03208,Virat Kohli,RCB,72,24,300.0,0,Chinnaswamy
M03209,Virat Kohli,RCB,0,46,0.0,0,Wankhede
M03210,Ravindra Jadeja,CSK,27,11,245.45,1,Chinnaswamy
M03211,Surya Kumar Yadav,MI,55,26,211.54,2,Chinnaswamy
M03212,Jasprit Bumrah,MI,72,20,360.0,0,Chepauk
M03213,Rohit Sharma,MI,17,20,85.0,0,Eden Gardens
M03214,KL Rahul,LSG,16,24,66.67,0,Eden Gardens
M03215,Shubman Gill,GT,57,17,335.29,1,Wankhede
M03216,Rohit Sharma,MI,41,24,170.83,0,Chinnaswamy
M03217,KL Rahul,LSG,14,28,50.0,0,Eden Gardens
M03218,Ruturaj Gaikwad,CSK,17,33,51.52,0,Eden Gardens
M03219,Shubman Gill,GT,21,28,75.0,0,Eden Gardens
